formulation,axis,slice_direction,coordinate_m,x_m,y_m,u_parallel_m_s,u_tangential_m_s,u_x_m_s,u_y_m_s
brinkman_usfem_pkpk_k1,y,flux,9.87721e-05,0.00036505,9.87721e-05,-1.5771185546343468e-07,-1.2030685416624449e-06,-1.2030685416624449e-06,-1.5771185546343468e-07
brinkman_usfem_pkpk_k1,y,flux,0.000101171,0.00036505,0.000101171,-3.2030034774240988e-09,-7.51196888869423e-07,-7.51196888869423e-07,-3.2030034774240988e-09
brinkman_usfem_pkpk_k1,y,flux,0.00010356989999999999,0.00036505,0.00010356989999999999,1.5130584850858658e-07,-2.9932523607640115e-07,-2.9932523607640115e-07,1.5130584850858658e-07
brinkman_usfem_pkpk_k1,y,flux,0.0001059688,0.00036505,0.0001059688,2.14852431522534e-07,-1.2553553008570852e-07,-1.2553553008570852e-07,2.14852431522534e-07
brinkman_usfem_pkpk_k1,y,flux,0.0001083677,0.00036505,0.0001083677,2.3860302186120183e-07,-7.340667582104033e-08,-7.340667582104033e-08,2.3860302186120183e-07
brinkman_usfem_pkpk_k1,y,flux,0.00011076659999999999,0.00036505,0.00011076659999999999,2.6235361219986964e-07,-2.127782155637212e-08,-2.127782155637212e-08,2.6235361219986964e-07
brinkman_usfem_pkpk_k1,y,flux,0.0001131655,0.00036505,0.0001131655,2.861042025385376e-07,3.085103270829637e-08,3.085103270829637e-08,2.861042025385376e-07
brinkman_usfem_pkpk_k1,y,flux,0.0001155644,0.00036505,0.0001155644,4.2783218422472416e-07,2.443784216207464e-07,2.443784216207464e-07,4.2783218422472416e-07
brinkman_usfem_pkpk_k1,y,flux,0.0001179633,0.00036505,0.0001179633,7.907677746875159e-07,7.605280629977984e-07,7.605280629977984e-07,7.907677746875159e-07
brinkman_usfem_pkpk_k1,y,flux,0.0001203622,0.00036505,0.0001203622,1.1537033651503057e-06,1.2766777043748474e-06,1.2766777043748474e-06,1.1537033651503057e-06
brinkman_usfem_pkpk_k1,y,flux,0.0001227611,0.00036505,0.0001227611,1.5166389556130958e-06,1.792827345751897e-06,1.792827345751897e-06,1.5166389556130958e-06
brinkman_usfem_pkpk_k1,y,flux,0.00012516,0.00036505,0.00012516,1.8795745460758875e-06,2.3089769871289492e-06,2.3089769871289492e-06,1.8795745460758875e-06
brinkman_usfem_pkpk_k1,y,flux,0.0001275589,0.00036505,0.0001275589,2.115647663229582e-06,3.345489987976741e-06,3.345489987976741e-06,2.115647663229582e-06
brinkman_usfem_pkpk_k1,y,flux,0.00012995780000000002,0.00036505,0.00012995780000000002,2.351720780383277e-06,4.382002988824539e-06,4.382002988824539e-06,2.351720780383277e-06
brinkman_usfem_pkpk_k1,y,flux,0.0001323567,0.00036505,0.0001323567,2.58779389753697e-06,5.418515989672327e-06,5.418515989672327e-06,2.58779389753697e-06
brinkman_usfem_pkpk_k1,y,flux,0.0001347556,0.00036505,0.0001347556,2.8238670146906653e-06,6.455028990520124e-06,6.455028990520124e-06,2.8238670146906653e-06
brinkman_usfem_pkpk_k1,y,flux,0.00013715450000000002,0.00036505,0.00013715450000000002,2.7366037088668638e-06,6.145298013098698e-06,6.145298013098698e-06,2.7366037088668638e-06
brinkman_usfem_pkpk_k1,y,flux,0.0001395534,0.00036505,0.0001395534,2.476894310788403e-06,5.1175702472670366e-06,5.1175702472670366e-06,2.476894310788403e-06
brinkman_usfem_pkpk_k1,y,flux,0.0001419523,0.00036505,0.0001419523,2.217184912709939e-06,4.089842481435365e-06,4.089842481435365e-06,2.217184912709939e-06
brinkman_usfem_pkpk_k1,y,flux,0.00014435120000000001,0.00036505,0.00014435120000000001,1.957475514631475e-06,3.062114715603693e-06,3.062114715603693e-06,1.957475514631475e-06
brinkman_usfem_pkpk_k1,y,flux,0.00014675010000000002,0.00036505,0.00014675010000000002,1.6526342714938183e-06,2.175995585589045e-06,2.175995585589045e-06,1.6526342714938183e-06
brinkman_usfem_pkpk_k1,y,flux,0.000149149,0.00036505,0.000149149,1.2446345253637315e-06,1.6135533374418881e-06,1.6135533374418881e-06,1.2446345253637315e-06
brinkman_usfem_pkpk_k1,y,flux,0.0001515479,0.00036505,0.0001515479,8.366347792336397e-07,1.0511110892947246e-06,1.0511110892947246e-06,8.366347792336397e-07
brinkman_usfem_pkpk_k1,y,flux,0.00015394680000000002,0.00036505,0.00015394680000000002,4.286350331035479e-07,4.886688411475611e-07,4.886688411475611e-07,4.286350331035479e-07
brinkman_usfem_pkpk_k1,y,flux,0.0001563457,0.00036505,0.0001563457,2.063528697346074e-08,-7.377340699959597e-08,-7.377340699959597e-08,2.063528697346074e-08
brinkman_usfem_pkpk_k1,y,flux,0.0001587446,0.00036505,0.0001587446,8.875998371590891e-08,-8.614750287075244e-08,-8.614750287075244e-08,8.875998371590891e-08
brinkman_usfem_pkpk_k1,y,flux,0.00016114350000000002,0.00036505,0.00016114350000000002,1.7852670058892718e-07,-7.351850091118228e-08,-7.351850091118228e-08,1.7852670058892718e-07
brinkman_usfem_pkpk_k1,y,flux,0.0001635424,0.00036505,0.0001635424,2.6829341746194444e-07,-6.088949895161227e-08,-6.088949895161227e-08,2.6829341746194444e-07
brinkman_usfem_pkpk_k1,y,flux,0.0001659413,0.00036505,0.0001659413,3.5806013433496265e-07,-4.826049699204211e-08,-4.826049699204211e-08,3.5806013433496265e-07
brinkman_usfem_pkpk_k1,y,flux,0.00016834020000000002,0.00036505,0.00016834020000000002,4.0207866128079743e-07,-3.8461943435171557e-08,-3.8461943435171557e-08,4.0207866128079743e-07
brinkman_usfem_pkpk_k1,y,flux,0.0001707391,0.00036505,0.0001707391,4.1668763755915627e-07,-3.0482963851465266e-08,-3.0482963851465266e-08,4.1668763755915627e-07
brinkman_usfem_pkpk_k1,y,flux,0.000173138,0.00036505,0.000173138,4.312966138375152e-07,-2.2503984267758896e-08,-2.2503984267758896e-08,4.312966138375152e-07
brinkman_usfem_pkpk_k1,y,flux,0.00017553690000000002,0.00036505,0.00017553690000000002,4.4590559011587426e-07,-1.4525004684052521e-08,-1.4525004684052521e-08,4.4590559011587426e-07
brinkman_usfem_pkpk_k1,y,flux,0.00017793580000000003,0.00036505,0.00017793580000000003,3.9707014561536837e-07,-4.288220263806594e-08,-4.288220263806594e-08,3.9707014561536837e-07
brinkman_usfem_pkpk_k1,y,flux,0.0001803347,0.00036505,0.0001803347,1.6847550890808665e-07,-1.7419190361561425e-07,-1.7419190361561425e-07,1.6847550890808665e-07
brinkman_usfem_pkpk_k1,y,flux,0.00018273360000000002,0.00036505,0.00018273360000000002,-6.011912779919783e-08,-3.055016045931642e-07,-3.055016045931642e-07,-6.011912779919783e-08
brinkman_usfem_pkpk_k1,y,flux,0.00018513250000000002,0.00036505,0.00018513250000000002,-2.8871376450648234e-07,-4.3681130557071405e-07,-4.3681130557071405e-07,-2.8871376450648234e-07
brinkman_usfem_pkpk_k1,y,flux,0.0001875314,0.00036505,0.0001875314,-5.173084012137642e-07,-5.681210065482624e-07,-5.681210065482624e-07,-5.173084012137642e-07
brinkman_usfem_pkpk_k1,y,flux,0.0001899303,0.00036505,0.0001899303,1.3564562387066547e-06,1.3197276870495809e-06,1.3197276870495809e-06,1.3564562387066547e-06
brinkman_usfem_pkpk_k1,y,flux,0.00019232920000000002,0.00036505,0.00019232920000000002,3.4304455716392202e-06,3.3998771801307794e-06,3.3998771801307794e-06,3.4304455716392202e-06
brinkman_usfem_pkpk_k1,y,flux,0.0001947281,0.00036505,0.0001947281,5.504434904571761e-06,5.480026673211954e-06,5.480026673211954e-06,5.504434904571761e-06
brinkman_usfem_pkpk_k1,y,flux,0.000197127,0.00036505,0.000197127,7.5784242375043275e-06,7.560176166293152e-06,7.560176166293152e-06,7.5784242375043275e-06
brinkman_usfem_pkpk_k1,y,flux,0.00019952590000000002,0.00036505,0.00019952590000000002,9.818960939639562e-06,8.291095757453344e-06,8.291095757453344e-06,9.818960939639562e-06
brinkman_usfem_pkpk_k1,y,flux,0.0002019248,0.00036505,0.0002019248,1.2187611002699885e-05,7.984146193289701e-06,7.984146193289701e-06,1.2187611002699885e-05
brinkman_usfem_pkpk_k1,y,flux,0.0002043237,0.00036505,0.0002043237,1.4556261065760233e-05,7.677196629126057e-06,7.677196629126057e-06,1.4556261065760233e-05
brinkman_usfem_pkpk_k1,y,flux,0.00020672260000000002,0.00036505,0.00020672260000000002,1.6924911128820584e-05,7.370247064962411e-06,7.370247064962411e-06,1.6924911128820584e-05
brinkman_usfem_pkpk_k1,y,flux,0.0002091215,0.00036505,0.0002091215,1.910099041901854e-05,7.113550323639781e-06,7.113550323639781e-06,1.910099041901854e-05
brinkman_usfem_pkpk_k1,y,flux,0.0002115204,0.00036505,0.0002115204,2.0583814926912104e-05,7.037763744544784e-06,7.037763744544784e-06,2.0583814926912104e-05
brinkman_usfem_pkpk_k1,y,flux,0.00021391930000000002,0.00036505,0.00021391930000000002,2.206663943480567e-05,6.961977165449788e-06,6.961977165449788e-06,2.206663943480567e-05
brinkman_usfem_pkpk_k1,y,flux,0.0002163182,0.00036505,0.0002163182,2.3549463942699218e-05,6.886190586354791e-06,6.886190586354791e-06,2.3549463942699218e-05
brinkman_usfem_pkpk_k1,y,flux,0.0002187171,0.00036505,0.0002187171,2.503228845059278e-05,6.810404007259794e-06,6.810404007259794e-06,2.503228845059278e-05
brinkman_usfem_pkpk_k1,y,flux,0.00022111600000000002,0.00036505,0.00022111600000000002,2.5779082450416423e-05,7.48356913095584e-06,7.48356913095584e-06,2.5779082450416423e-05
brinkman_usfem_pkpk_k1,y,flux,0.00022351490000000002,0.00036505,0.00022351490000000002,2.641547187402957e-05,8.269077010070536e-06,8.269077010070536e-06,2.641547187402957e-05
brinkman_usfem_pkpk_k1,y,flux,0.0002259138,0.00036505,0.0002259138,2.705186129764271e-05,9.054584889185226e-06,9.054584889185226e-06,2.705186129764271e-05
brinkman_usfem_pkpk_k1,y,flux,0.00022831270000000001,0.00036505,0.00022831270000000001,2.7688250721255856e-05,9.840092768299923e-06,9.840092768299923e-06,2.7688250721255856e-05
brinkman_usfem_pkpk_k1,y,flux,0.00023071160000000002,0.00036505,0.00023071160000000002,2.8110933010380916e-05,1.0477408652885856e-05,1.0477408652885856e-05,2.8110933010380916e-05
brinkman_usfem_pkpk_k1,y,flux,0.0002331105,0.00036505,0.0002331105,2.8337717092891896e-05,1.0978881875820415e-05,1.0978881875820415e-05,2.8337717092891896e-05
brinkman_usfem_pkpk_k1,y,flux,0.0002355094,0.00036505,0.0002355094,2.8564501175402875e-05,1.148035509875498e-05,1.148035509875498e-05,2.8564501175402875e-05
brinkman_usfem_pkpk_k1,y,flux,0.00023790830000000002,0.00036505,0.00023790830000000002,2.8791285257913854e-05,1.1981828321689541e-05,1.1981828321689541e-05,2.8791285257913854e-05
brinkman_usfem_pkpk_k1,y,flux,0.0002403072,0.00036505,0.0002403072,2.9055662874509405e-05,1.2302846183526198e-05,1.2302846183526198e-05,2.9055662874509405e-05
brinkman_usfem_pkpk_k1,y,flux,0.0002427061,0.00036505,0.0002427061,2.949860977800667e-05,1.1766701080147817e-05,1.1766701080147817e-05,2.949860977800667e-05
brinkman_usfem_pkpk_k1,y,flux,0.000245105,0.00036505,0.000245105,2.9941556681503937e-05,1.1230555976769435e-05,1.1230555976769435e-05,2.9941556681503937e-05
brinkman_usfem_pkpk_k1,y,flux,0.0002475039,0.00036505,0.0002475039,3.0384503585001196e-05,1.0694410873391067e-05,1.0694410873391067e-05,3.0384503585001196e-05
brinkman_usfem_pkpk_k1,y,flux,0.0002499028,0.00036505,0.0002499028,3.082745048849846e-05,1.0158265770012685e-05,1.0158265770012685e-05,3.082745048849846e-05
brinkman_usfem_pkpk_k1,y,flux,0.0002523017,0.00036505,0.0002523017,3.1527379203453074e-05,8.778988039533188e-06,8.778988039533188e-06,3.1527379203453074e-05
brinkman_usfem_pkpk_k1,y,flux,0.0002547006,0.00036505,0.0002547006,3.228140935239871e-05,7.2222087033481805e-06,7.2222087033481805e-06,3.228140935239871e-05
brinkman_usfem_pkpk_k1,y,flux,0.0002570995,0.00036505,0.0002570995,3.303543950134435e-05,5.665429367163173e-06,5.665429367163173e-06,3.303543950134435e-05
brinkman_usfem_pkpk_k1,y,flux,0.00025949839999999996,0.00036505,0.00025949839999999996,3.3789469650289976e-05,4.1086500309782e-06,4.1086500309782e-06,3.3789469650289976e-05
brinkman_usfem_pkpk_k1,y,flux,0.00026189729999999997,0.00036505,0.00026189729999999997,3.448198620371311e-05,2.402461815990303e-06,2.402461815990303e-06,3.448198620371311e-05
brinkman_usfem_pkpk_k1,y,flux,0.0002642962,0.00036505,0.0002642962,3.510739701656624e-05,5.332820968538172e-07,5.332820968538172e-07,3.510739701656624e-05
brinkman_usfem_pkpk_k1,y,flux,0.0002666951,0.00036505,0.0002666951,3.5732807829419355e-05,-1.3358976222826698e-06,-1.3358976222826698e-06,3.5732807829419355e-05
brinkman_usfem_pkpk_k1,y,flux,0.000269094,0.00036505,0.000269094,3.635821864227247e-05,-3.2050773414191563e-06,-3.2050773414191563e-06,3.635821864227247e-05
brinkman_usfem_pkpk_k1,y,flux,0.0002714929,0.00036505,0.0002714929,3.687406926910972e-05,-4.932166461911675e-06,-4.932166461911675e-06,3.687406926910972e-05
brinkman_usfem_pkpk_k1,y,flux,0.00027389179999999996,0.00036505,0.00027389179999999996,3.6659518655841266e-05,-5.711984924777877e-06,-5.711984924777877e-06,3.6659518655841266e-05
brinkman_usfem_pkpk_k1,y,flux,0.00027629069999999997,0.00036505,0.00027629069999999997,3.644496804257279e-05,-6.491803387644095e-06,-6.491803387644095e-06,3.644496804257279e-05
brinkman_usfem_pkpk_k1,y,flux,0.0002786896,0.00036505,0.0002786896,3.623041742930432e-05,-7.271621850510314e-06,-7.271621850510314e-06,3.623041742930432e-05
brinkman_usfem_pkpk_k1,y,flux,0.0002810885,0.00036505,0.0002810885,3.601586681603586e-05,-8.051440313376532e-06,-8.051440313376532e-06,3.601586681603586e-05
brinkman_usfem_pkpk_k1,y,flux,0.0002834874,0.00036505,0.0002834874,3.5197578216551816e-05,-7.546994309690883e-06,-7.546994309690883e-06,3.5197578216551816e-05
brinkman_usfem_pkpk_k1,y,flux,0.0002858863,0.00036505,0.0002858863,3.4211584620896766e-05,-6.68580817640747e-06,-6.68580817640747e-06,3.4211584620896766e-05
brinkman_usfem_pkpk_k1,y,flux,0.0002882852,0.00036505,0.0002882852,3.3225591025241715e-05,-5.824622043124057e-06,-5.824622043124057e-06,3.3225591025241715e-05
brinkman_usfem_pkpk_k1,y,flux,0.00029068409999999996,0.00036505,0.00029068409999999996,3.2239597429586685e-05,-4.9634359098406644e-06,-4.9634359098406644e-06,3.2239597429586685e-05
brinkman_usfem_pkpk_k1,y,flux,0.00029308299999999997,0.00036505,0.00029308299999999997,3.137086513966393e-05,-4.0520306360741765e-06,-4.0520306360741765e-06,3.137086513966393e-05
brinkman_usfem_pkpk_k1,y,flux,0.0002954819,0.00036505,0.0002954819,3.065457254719318e-05,-3.0753404796797003e-06,-3.0753404796797003e-06,3.065457254719318e-05
brinkman_usfem_pkpk_k1,y,flux,0.0002978808,0.00036505,0.0002978808,2.9938279954722423e-05,-2.0986503232852238e-06,-2.0986503232852238e-06,2.9938279954722423e-05
brinkman_usfem_pkpk_k1,y,flux,0.0003002797,0.00036505,0.0003002797,2.9221987362251672e-05,-1.1219601668907476e-06,-1.1219601668907476e-06,2.9221987362251672e-05
brinkman_usfem_pkpk_k1,y,flux,0.0003026786,0.00036505,0.0003026786,2.8602693781830967e-05,-1.9152618128476124e-07,-1.9152618128476124e-07,2.8602693781830967e-05
brinkman_usfem_pkpk_k1,y,flux,0.00030507749999999996,0.00036505,0.00030507749999999996,2.9001889827935655e-05,2.5321801104218094e-07,2.5321801104218094e-07,2.9001889827935655e-05
brinkman_usfem_pkpk_k1,y,flux,0.00030747639999999997,0.00036505,0.00030747639999999997,2.940108587404034e-05,6.979622033691325e-07,6.979622033691325e-07,2.940108587404034e-05
brinkman_usfem_pkpk_k1,y,flux,0.0003098753,0.00036505,0.0003098753,2.980028192014503e-05,1.1427063956960846e-06,1.1427063956960846e-06,2.980028192014503e-05
brinkman_usfem_pkpk_k1,y,flux,0.0003122742,0.00036505,0.0003122742,3.0199477966249726e-05,1.5874505880230365e-06,1.5874505880230365e-06,3.0199477966249726e-05
brinkman_usfem_pkpk_k1,y,flux,0.0003146731,0.00036505,0.0003146731,3.188425913223729e-05,2.0915402997332654e-06,2.0915402997332654e-06,3.188425913223729e-05
brinkman_usfem_pkpk_k1,y,flux,0.000317072,0.00036505,0.000317072,3.4022776222889405e-05,2.616575488872882e-06,2.616575488872882e-06,3.4022776222889405e-05
brinkman_usfem_pkpk_k1,y,flux,0.0003194709,0.00036505,0.0003194709,3.616129331354153e-05,3.141610678012499e-06,3.141610678012499e-06,3.616129331354153e-05
brinkman_usfem_pkpk_k1,y,flux,0.00032186979999999997,0.00036505,0.00032186979999999997,3.8299810404193595e-05,3.666645867152103e-06,3.666645867152103e-06,3.8299810404193595e-05
brinkman_usfem_pkpk_k1,y,flux,0.0003242687,0.00036505,0.0003242687,4.0436570420348045e-05,3.827624847064194e-06,3.827624847064194e-06,4.0436570420348045e-05
brinkman_usfem_pkpk_k1,y,flux,0.0003266676,0.00036505,0.0003266676,4.2570597209506166e-05,3.422294168177908e-06,3.422294168177908e-06,4.2570597209506166e-05
brinkman_usfem_pkpk_k1,y,flux,0.0003290665,0.00036505,0.0003290665,4.470462399866429e-05,3.0169634892916225e-06,3.0169634892916225e-06,4.470462399866429e-05
brinkman_usfem_pkpk_k1,y,flux,0.0003314654,0.00036505,0.0003314654,4.683865078782241e-05,2.6116328104053374e-06,2.6116328104053374e-06,4.683865078782241e-05
brinkman_usfem_pkpk_k1,y,flux,0.0003338643,0.00036505,0.0003338643,4.889177024795775e-05,2.281511960385047e-06,2.281511960385047e-06,4.889177024795775e-05
brinkman_usfem_pkpk_k1,y,flux,0.00033626319999999996,0.00036505,0.00033626319999999996,4.916492846959225e-05,3.60600734541655e-06,3.60600734541655e-06,4.916492846959225e-05
brinkman_usfem_pkpk_k1,y,flux,0.00033866209999999997,0.00036505,0.00033866209999999997,4.943808669122676e-05,4.930502730448084e-06,4.930502730448084e-06,4.943808669122676e-05
brinkman_usfem_pkpk_k1,y,flux,0.000341061,0.00036505,0.000341061,4.971124491286127e-05,6.254998115479618e-06,6.254998115479618e-06,4.971124491286127e-05
brinkman_usfem_pkpk_k1,y,flux,0.0003434599,0.00036505,0.0003434599,4.998440313449578e-05,7.579493500511151e-06,7.579493500511151e-06,4.998440313449578e-05
brinkman_usfem_pkpk_k1,y,flux,0.0003458588,0.00036505,0.0003458588,4.746641503722275e-05,8.504193866787114e-06,8.504193866787114e-06,4.746641503722275e-05
brinkman_usfem_pkpk_k1,y,flux,0.0003482577,0.00036505,0.0003482577,4.372730042542764e-05,9.253983912357497e-06,9.253983912357497e-06,4.372730042542764e-05
brinkman_usfem_pkpk_k1,y,flux,0.0003506566,0.00036505,0.0003506566,3.998818581363254e-05,1.0003773957927878e-05,1.0003773957927878e-05,3.998818581363254e-05
brinkman_usfem_pkpk_k1,y,flux,0.00035305549999999997,0.00036505,0.00035305549999999997,3.6249071201837515e-05,1.0753564003498246e-05,1.0753564003498246e-05,3.6249071201837515e-05
brinkman_usfem_pkpk_k1,y,flux,0.0003554544,0.00036505,0.0003554544,3.2623187885584446e-05,1.0325690038874629e-05,1.0325690038874629e-05,3.2623187885584446e-05
brinkman_usfem_pkpk_k1,y,flux,0.0003578533,0.00036505,0.0003578533,2.920961324847264e-05,7.689696055137218e-06,7.689696055137218e-06,2.920961324847264e-05
brinkman_usfem_pkpk_k1,y,flux,0.0003602522,0.00036505,0.0003602522,2.5796038611360835e-05,5.053702071399807e-06,5.053702071399807e-06,2.5796038611360835e-05
brinkman_usfem_pkpk_k1,y,flux,0.0003626511,0.00036505,0.0003626511,2.2382463974249026e-05,2.4177080876623962e-06,2.4177080876623962e-06,2.2382463974249026e-05
brinkman_usfem_pkpk_k1,y,flux,0.00036505,0.00036505,0.00036505,1.896888933713721e-05,-2.1828589607503457e-07,-2.1828589607503457e-07,1.896888933713721e-05
brinkman_usfem_pkpk_k1,y,flux,0.00036744889999999996,0.00036505,0.00036744889999999996,1.7802357863775715e-05,-2.924840708866435e-06,-2.924840708866435e-06,1.7802357863775715e-05
brinkman_usfem_pkpk_k1,y,flux,0.00036984779999999997,0.00036505,0.00036984779999999997,1.6635826390414194e-05,-5.6313955216578966e-06,-5.6313955216578966e-06,1.6635826390414194e-05
brinkman_usfem_pkpk_k1,y,flux,0.0003722467,0.00036505,0.0003722467,1.5469294917052673e-05,-8.337950334449357e-06,-8.337950334449357e-06,1.5469294917052673e-05
brinkman_usfem_pkpk_k1,y,flux,0.0003746456,0.00036505,0.0003746456,1.430276344369115e-05,-1.1044505147240817e-05,-1.1044505147240817e-05,1.430276344369115e-05
brinkman_usfem_pkpk_k1,y,flux,0.0003770445,0.00036505,0.0003770445,1.2911291469237132e-05,-1.2790671077879757e-05,-1.2790671077879757e-05,1.2911291469237132e-05
brinkman_usfem_pkpk_k1,y,flux,0.0003794434,0.00036505,0.0003794434,1.1399851227533773e-05,-1.4024629604704067e-05,-1.4024629604704067e-05,1.1399851227533773e-05
brinkman_usfem_pkpk_k1,y,flux,0.00038184229999999996,0.00036505,0.00038184229999999996,9.888410985830448e-06,-1.5258588131528352e-05,-1.5258588131528352e-05,9.888410985830448e-06
brinkman_usfem_pkpk_k1,y,flux,0.00038424119999999997,0.00036505,0.00038424119999999997,8.37697074412709e-06,-1.6492546658352663e-05,-1.6492546658352663e-05,8.37697074412709e-06
